331817,직산읍 상덕리,41
331813,직산읍 석곡리,41
331817,직산읍 수헐리,41
331814,직산읍 신갈리,41
331813,직산읍 양당리,41
331815,직산읍 자은가리,43
331811,직산읍 판정리,41
331810,직산읍,34
331821,입장면 가산리,41
331822,입장면 기로리,41
331822,입장면 도림리,41
331823,입장면 독정리,41
331824,입장면 산정리,41
331822,입장면 상장리,41
331825,입장면 시장리,41
331826,입장면 신덕리,41
331826,입장면 신두리,41
331822,입장면 양대리,41
331821,입장면 연곡리,41
331824,입장면 용정리,41
331821,입장면 유리,39
331827,입장면 하장리,41
331825,입장면 호당리,41
331825,입장면 홍천리,41
331825,입장면 효계리,41
331824,입장면 흑암리,41
331820,입장면,34
331600,천안우체국사서함,50
312801,금산읍 계진리,34
312701,금산읍 금산군청,36
312800,금산읍 금산우체국,38
312705,금산읍 삼호아파트,38
312802,금산읍 상1리,33
312802,금산읍 상2리,33
312802,금산읍 상3리,33
312802,금산읍 상4리,33
312802,금산읍 상5리,33
312803,금산읍 상6리,33
312803,금산읍 상7리,33
312703,금산읍 상8리 상리주공1단지아파트,65
312707,금산읍 상8리 상리주공2단지아파트,65
312803,금산읍 상8리,33
312704,금산읍 상리 한진아파트,55
312802,금산읍 상리,32
312801,금산읍 상옥리,34
312804,금산읍 신대리,34
312805,금산읍 아인리,34
312805,금산읍 양지리,34
312805,금산읍 음지리,34
312806,금산읍 중도1리,35
312806,금산읍 중도2리,35
312806,금산읍 중도3리,35
312807,금산읍 중도4리,35
312806,금산읍 중도5리,35
312807,금산읍 중도6리,35
312807,금산읍 중도7리,35
312806,금산읍 중도8리,35
312807,금산읍 중도9리,35
312807,금산읍 중도10리,36
312806,금산읍 중도리,34
312804,금산읍 하옥리,34
312800,금산읍,27
312831,군북면 내부리,34
312832,군북면 동편리,34
312832,군북면 두두리,34
312833,군북면 보광리,34
312833,군북면 산안리,34
312833,군북면 상곡리,34
312831,군북면 외부리,34
312832,군북면 조정리,34
312832,군북면 천을리,34
312831,군북면 호티리,34
312830,군북면,27
312700,금성면 금산위성지구국,42
312911,금성면 대암리,34
312912,금성면 도곡리,34
312911,금성면 두곡리,34
312911,금성면 마수리,34
312913,금성면 상가리,34
312912,금성면 양전리,34
312911,금성면 의총리,34
312913,금성면 파초리,34
312913,금성면 하류리,34
312911,금성면 하신리,34
312912,금성면 화림리,34
312910,금성면,27
312891,남이면 건천리,34
312892,남이면 구석리,34
312893,남이면 대양리,34
312894,남이면 매곡리,34
312893,남이면 상금리,34
312894,남이면 석동리,34
312894,남이면 성곡리,34
312893,남이면 역평리,34
312892,남이면 하금1리,35
312893,남이면 하금2리,35
312892,남이면 하금3리,35
312892,남이면 하금리,34
312892,남이면 흑암리,34
312890,남이면,27
312851,남일면 덕천리,34
312852,남일면 마장리,34
312852,남일면 상동리,34
312853,남일면 신동리,34
312853,남일면 신정리,34
312854,남일면 신천리,34
312854,남일면 음대리,34
312851,남일면 초현리,34
312852,남일면 황풍리,34
312850,남일면,27
312921,복수면 곡남리,34
312922,복수면 구례리,34
312923,복수면 다복리,34
312923,복수면 목소리,34
312922,복수면 백암리,34
312921,복수면 수영리,34
312924,복수면 신대리,34
312923,복수면 용진리,34
312924,복수면 지량리,34
312920,복수면,27
312841,부리면 관천리,34
312842,부리면 방우리,34
312843,부리면 불이리,34
312841,부리면 선원리,34
312844,부리면 수통리,34
312844,부리면 신촌리,34
312843,부리면 양곡리,34
312844,부리면 어재리,34
312844,부리면 예미리,34
312841,부리면 창평리,34
312844,부리면 평촌리,34
312843,부리면 현내리,34
312840,부리면,27
312821,제원면 구억리,34
312822,제원면 금성리,34
312821,제원면 길곡리,34
312823,제원면 대산리,34
312821,제원면 동곡리,34
312824,제원면 명곡리,34
312706,제원면 명암리 한국타이어,45
312824,제원면 명암리,34
312824,제원면 수당리,34
312821,제원면 신안리,34
312822,제원면 용화리,34
312822,제원면 저곡리,34
312823,제원면 제원리,34
312822,제원면 천내리,34
312820,제원면,27
312931,진산면 교촌리,34
312932,진산면 두지리,34
312932,진산면 막현리,34
312931,진산면 만악리,34
312931,진산면 묵산리,34
312931,진산면 부암리,34
312933,진산면 삼가리,34
312933,진산면 석막리,34
312931,진산면 엄정리,34
312933,진산면 오항리,34
312933,진산면 읍내리,34
312932,진산면 지방리,34
312932,진산면 행정리,34
312930,진산면,27
312702,추부면 마전리 중부대학교,45
312941,추부면 마전1리,35
312941,추부면 마전2리,35
312941,추부면 마전3리,35
312941,추부면 마전4리,35
312941,추부면 마전5리,35
312941,추부면 마전6리,35
312942,추부면 마전7리,35
312942,추부면 마전8리,35
312941,추부면 마전리,34
312943,추부면 비례리,34
312944,추부면 서대리,34
312944,추부면 성당리,34
312943,추부면 신평리,34
312943,추부면 요광리,34
312942,추부면 용지리,34
312943,추부면 자부리,34
312942,추부면 장대리,34
312942,추부면 추정리,34
312940,추부면,27
323751,부여읍 동남아파트,38
323700,부여읍 부여경찰서,38
323701,부여읍 부여군청,36
323800,부여읍 부여우체국,38
323754,부여읍 쌍북리 홍선금동아파트,61
323752,부여읍 쌍북아파트,38
323753,부여읍 왕궁마을아파트,42
323801,부여읍 가증리,34
323802,부여읍 가탑리,34
323803,부여읍 관북리,34
323804,부여읍 구교리,34
323805,부여읍 구아리,34
323803,부여읍 군수리,34
323802,부여읍 능산리,34
323806,부여읍 동남리,34
323807,부여읍 상금리,34
323806,부여읍 석목리,34
323807,부여읍 송간리,34
323807,부여읍 송곡리,34
323807,부여읍 신정리,34
323808,부여읍 쌍북리,34
323809,부여읍 염창리,34
323806,부여읍 왕포리,34
323801,부여읍 용정리,34
323801,부여읍 자왕리,34
323807,부여읍 저석리,34
323801,부여읍 정동리,34
323802,부여읍 중정리,34
323809,부여읍 현북리,34
323800,부여읍,27
323831,구룡면 구봉리,34
323832,구룡면 금사리,34
323832,구룡면 논티리,34
323832,구룡면 동방리,34
323832,구룡면 용당리,34
323831,구룡면 주정리,34
323832,구룡면 죽교리,34
323832,구룡면 죽절리,34
323831,구룡면 태양리,34
323831,구룡면 현암리,34
323830,구룡면,27
323811,규암면 규암리,34
323812,규암면 금암리,34
323814,규암면 나복리,34
323813,규암면 내리,32
323814,규암면 노화리,34
323815,규암면 모리,32
323755,규암면 반산리 대동황토방아파트,63
323813,규암면 반산리,34
323816,규암면 부여두리,36
323814,규암면 석우리,34
323814,규암면 수목리,34
323812,규암면 신리,32
323812,규암면 신성리,34
323812,규암면 오수리,34
323811,규암면 외리,32
323815,규암면 진변리,34
323815,규암면 함양리,34
323816,규암면 합송리,34
323812,규암면 합정리,34
323812,규암면 호암리,34
323810,규암면,27
323851,남면 금천리,32
323851,남면 내곡리,32
323851,남면 대선리,32
323852,남면 마정리,32
323851,남면 삼용리,32
323852,남면 송암리,32
323851,남면 송학리,32
323851,남면 신홍리,32
323852,남면 회동리,32
323850,남면,25
323881,내산면 금지리,34
323881,내산면 마전리,34
323882,내산면 묘원리,34
323881,내산면 온해리,34
323882,내산면 운치리,34
323882,내산면 율암리,34
323881,내산면 저동리,34
323882,내산면 주암리,34
323881,내산면 지티리,34
323882,내산면 천보리,34
323880,내산면,27
323951,석성면 봉정리,34
323952,석성면 비당리,34
323951,석성면 석성리,34
323953,석성면 정각리,34
323952,석성면 증산리,34
323951,석성면 현내리,34
323950,석성면,27
323941,세도면 가회리,34
323942,세도면 간대리,34
323941,세도면 귀덕리,34
323942,세도면 동사리,34
323943,세도면 반조원리,36
323943,세도면 사산리,34
323942,세도면 수고리,34
323941,세도면 장산리,34
323943,세도면 청송리,34
323941,세도면 청포리,34
323943,세도면 화수리,34
323940,세도면,27
323931,양화면 내성리,34
323932,양화면 벽용리,34
323931,양화면 상촌리,34
323932,양화면 송정리,34
323931,양화면 수원리,34
323931,양화면 시음리,34
323932,양화면 암수리,34
323933,양화면 오량리,34
323932,양화면 원당리,34
323933,양화면 입포리,34
323933,양화면 족교리,34
323933,양화면 초왕리,34
323930,양화면,27
323871,옥산면 가덕리,34
323871,옥산면 내대리,34
323871,옥산면 대덕리,34
323872,옥산면 봉산리,34
323872,옥산면 상기리,34
323872,옥산면 수암리,34
323871,옥산면 신안리,34
323872,옥산면 안서리,34
323871,옥산면 중양리,34
323872,옥산면 학산리,34
323872,옥산면 홍연리,34
323870,옥산면,27
323891,외산면 가덕리,34
323891,외산면 갈산리,34
323892,외산면 만수리,34
323893,외산면 문신리,34
323891,외산면 반교리,34
323891,외산면 복덕리,34
323893,외산면 비암리,34
323893,외산면 삼산리,34
323893,외산면 수신리,34
323892,외산면 장항리,34
323893,외산면 전장리,34
323893,외산면 지선리,34
323891,외산면 화성리,34
323890,외산면,27
323821,은산면 가곡리,34
323822,은산면 가중리,34
323822,은산면 각대리,34
323821,은산면 거전리,34
323822,은산면 경둔리,34
323821,은산면 금공리,34
323823,은산면 나령리,34
323822,은산면 내지리,34
323823,은산면 대양리,34
323824,은산면 신대리,34
323823,은산면 오번리,34
323821,은산면 용두리,34
323824,은산면 은산리,34
323821,은산면 장벌리,34
323822,은산면 합수리,34
323823,은산면 홍산리,34
323821,은산면 회곡리,34
323820,은산면,27
323921,임천면 가신리,34
323922,임천면 구교리,34
323923,임천면 군사리,34
323922,임천면 두곡리,34
323923,임천면 만사리,34
323921,임천면 발산리,34
323921,임천면 비정리,34
323921,임천면 옥곡리,34
323923,임천면 점리,32
323922,임천면 칠산리,34
323921,임천면 탑산리,34
323920,임천면,27
323911,장암면 북고리,34
323911,장암면 상황리,34
323912,장암면 석동리,34
323912,장암면 원문리,34
323911,장암면 장하리,34
323913,장암면 점상리,34
323912,장암면 정암리,34
323913,장암면 지토리,34
323911,장암면 하황리,34
323913,장암면 합곡리,34
323910,장암면,27
323961,초촌면 산직리,34
323961,초촌면 세탑리,34
323961,초촌면 소사리,34
323961,초촌면 송국리,34
323961,초촌면 송정리,34
323962,초촌면 신암리,34
323962,초촌면 연화리,34
323962,초촌면 응평리,34
323961,초촌면 진호리,34
323962,초촌면 초평리,34
323962,초촌면 추양리,34
323960,초촌면,27
323861,충화면 가화리,34
323862,충화면 만지리,34
323862,충화면 복금리,34
323861,충화면 오덕리,34
323861,충화면 지석리,34
323862,충화면 천당리,34
323861,충화면 청남리,34
323862,충화면 팔충리,34
323861,충화면 현미리,34
323860,충화면,27
323841,홍산면 교원리,34
323842,홍산면 남촌리,34
323843,홍산면 무정리,34
323841,홍산면 북촌리,34
323843,홍산면 상천리,34
323843,홍산면 정동리,34
323843,홍산면 조현리,34
323843,홍산면 좌홍리,34
323841,홍산면 토정리,34
323842,홍산면 홍양리,34
323840,홍산면,27
325702,서천읍 사곡리 천산스카이빌아파트,65
325703,서천읍 사곡리 휴먼시아아파트,61
325701,서천읍 서천군청,36
325800,서천읍 서천우체국,38
325801,서천읍 구암리,34
325802,서천읍 군사1리,35
325803,서천읍 군사2리,35
325804,서천읍 군사3리,35
325803,서천읍 군사4리,35
325802,서천읍 군사5리,35
325802,서천읍 군사리,34
325801,서천읍 남산리,34
325805,서천읍 동산리,34
325805,서천읍 두왕리,34
325805,서천읍 둔덕리,34
325806,서천읍 사곡리,34
325801,서천읍 삼산리,34
325801,서천읍 신송리,34
325801,서천읍 오석리,34
325805,서천읍 태월리,34
325804,서천읍 화금리,34
325805,서천읍 화성리,34
325800,서천읍,27
325901,장항읍 성주리,34
325902,장항읍 송림리,34
325903,장항읍 신창리,34
325904,장항읍 옥남리,34
325905,장항읍 옥산리,34
325906,장항읍 원수리,34
325904,장항읍 장암리,34
325907,장항읍 창선리,34
325908,장항읍 화천리,34
325900,장항읍,27
325831,기산면 가공리,34
325831,기산면 광암리,34
325832,기산면 내동리,34
325832,기산면 두남리,34
325832,기산면 두북리,34
325831,기산면 막동리,34
325832,기산면 산정리,34
325832,기산면 신산리,34
325831,기산면 영모리,34
325832,기산면 원길리,34
325831,기산면 월기리,34
325831,기산면 화산리,34
325831,기산면 황사리,34
325830,기산면,27
325861,마산면 가양리,34
325862,마산면 관포리,34
325862,마산면 군간리,34
325862,마산면 나궁리,34
325861,마산면 마명리,34
325862,마산면 벽오리,34
325861,마산면 삼월리,34
325862,마산면 소야리,34
325861,마산면 송림리,34
325862,마산면 시선리,34
325862,마산면 신봉리,34
325861,마산면 신장리,34
325861,마산면 안당리,34
325861,마산면 요곡리,34
325861,마산면 이사리,34
325862,마산면 지산리,34
325860,마산면,27
325811,마서면 계동리,34
325812,마서면 남전리,34
325813,마서면 당선리,34
325814,마서면 덕암리,34
325813,마서면 도삼리,34
325811,마서면 봉남리,34
325814,마서면 산내리,34
325813,마서면 송내리,34
325815,마서면 송석리,34
325814,마서면 신포리,34
325812,마서면 어리,32
325812,마서면 옥북리,34
325811,마서면 옥산리,34
325811,마서면 월포리,34
325814,마서면 장선리,34
325815,마서면 죽산리,34
325815,마서면 한성리,34
325810,마서면,27
325921,문산면 구동리,34
325921,문산면 금복리,34
325922,문산면 문장리,34
325922,문산면 북산리,34
325921,문산면 수암리,34
325922,문산면 신농리,34
325921,문산면 은곡리,34
325921,문산면 지원리,34
325920,문산면,27
325881,비인면 관리,32
325882,비인면 구복리,34
325882,비인면 남당리,34
325881,비인면 다사리,34
325883,비인면 선도리,34
325883,비인면 성내리,34
325882,비인면 성북리,34
325884,비인면 성산리,34
325884,비인면 율리,32
325881,비인면 장포리,34
325882,비인면 칠지리,34
325880,비인면,27
325891,서면 개야리,32
325892,서면 도둔1리,33
325893,서면 도둔2리,33
325893,서면 도둔3리,33
325893,서면 도둔4리,33
325893,서면 도둔5리,33
325893,서면 도둔6리,33
325894,서면 도둔7리,33
325894,서면 도둔8리,33
325894,서면 도둔9리,33
325894,서면 도둔10리,34
325892,서면 도둔리,32
325894,서면 마량리,32
325891,서면 부사리,32
325892,서면 신합리,32
325891,서면 원두리,32
325891,서면 월리,30
325892,서면 월호리,32
325891,서면 주항리,32
325890,서면,25
325911,시초면 봉선리,34
325912,시초면 선동리,34
325912,시초면 선암리,34
325911,시초면 신곡리,34
325912,시초면 신흥리,34
325912,시초면 용곡리,34
325911,시초면 초현리,34
325911,시초면 태성리,34
325912,시초면 풍정리,34
325912,시초면 후암리,34
325910,시초면,27
325871,종천면 랑평리,34
325871,종천면 당정리,34
325872,종천면 도만리,34
325872,종천면 산천리,34
325872,종천면 석촌리,34
325871,종천면 신검리,34
325871,종천면 장구리,34
325871,종천면 종천리,34
325872,종천면 지석리,34
325872,종천면 화산리,34
325870,종천면,27
325821,판교면 금덕1리,35
325822,판교면 금덕2리,35
325821,판교면 금덕리,34
325822,판교면 등고리,34
325821,판교면 마대리,34
325822,판교면 만덕리,34
325823,판교면 문곡리,34
325821,판교면 복대리,34
325823,판교면 상좌리,34
325823,판교면 수성리,34
325823,판교면 심동리,34
325823,판교면 우라리,34
325821,판교면 저산리,34
325821,판교면 판교리,34
325822,판교면 현암리,34
325823,판교면 후동리,34
325822,판교면 흥림리,34
325820,판교면,27
325841,한산면 고촌리,34
325842,한산면 구동리,34
325843,한산면 나교리,34
325843,한산면 단상리,34
325843,한산면 단하리,34
325842,한산면 동산리,34
325843,한산면 동지리,34
325842,한산면 마양리,34
325844,한산면 성외리,34
325841,한산면 송곡리,34
325841,한산면 송산리,34
325842,한산면 신성리,34
325843,한산면 야인리,34
325843,한산면 여사리,34
325842,한산면 연봉리,34
325842,한산면 온동리,34
325842,한산면 용산리,34
325843,한산면 원산리,34
325843,한산면 유산리,34
325841,한산면 종지리,34
325841,한산면 죽촌리,34
325844,한산면 지현리,34
325841,한산면 축동리,34
325841,한산면 호암리,34
325842,한산면 화곡리,34
325840,한산면,27
325851,화양면 고마리,34
325851,화양면 금당리,34
325852,화양면 기복리,34
325853,화양면 남성리,34
325853,화양면 대등리,34
325852,화양면 대하리,34
325851,화양면 망월리,34
325852,화양면 보현리,34
325851,화양면 봉명리,34
325852,화양면 옥포리,34
325853,화양면 와초리,34
325853,화양면 완포리,34
325853,화양면 월산리,34
325851,화양면 장상리,34
325853,화양면 죽산리,34
325851,화양면 창외리,34
325852,화양면 추동리,34
325853,화양면 화촌리,34
325853,화양면 활동리,34
325850,화양면,27
340901,삽교읍 가리,32
340902,삽교읍 두1리,33
340903,삽교읍 두2리,33
340903,삽교읍 두3리,33
340902,삽교읍 두4리,33
340902,삽교읍 두5리,33
340902,삽교읍 두6리,33
340902,삽교읍 두리,32
340904,삽교읍 목리,32
340905,삽교읍 방아리,34
340901,삽교읍 삽교리,34
340903,삽교읍 상성리,34
340901,삽교읍 상하리,34
340902,삽교읍 성리,32
340901,삽교읍 송산리,34
340904,삽교읍 수촌리,34
340905,삽교읍 신가리,34
340904,삽교읍 신리,32
340901,삽교읍 안치리,34
340903,삽교읍 역리,32
340903,삽교읍 용동리,34
340905,삽교읍 월산리,34
340904,삽교읍 이리,32
340901,삽교읍 창정리,34
340904,삽교읍 평촌리,34
340902,삽교읍 하포리,34
340905,삽교읍 효림리,34
340900,삽교읍,27
340702,예산읍 공주대학교산업과학대학,50
340751,예산읍 서오아파트,38
340701,예산읍 예산군청,36
340800,예산읍 예산우체국,38
340752,예산읍 주공아파트,38
340753,예산읍 한신아파트,38
340801,예산읍 간양리,34
340802,예산읍 관작리,34
340801,예산읍 궁평리,34
340802,예산읍 대회리,34
340802,예산읍 발연리,34
340803,예산읍 산성리,34
340802,예산읍 석양리,34
340805,예산읍 수철리,34
340805,예산읍 신례원리,36
340754,예산읍 신례원리 현대아파트,47
340804,예산읍 예산1리,35
340804,예산읍 예산2리,35
340806,예산읍 예산3리,35
340806,예산읍 예산4리,35
340806,예산읍 예산5리,35
340807,예산읍 예산6리,35
340807,예산읍 예산7리,35
340804,예산읍 예산리,34
340808,예산읍 주교1리,35
340809,예산읍 주교2리,35
340809,예산읍 주교3리,35
340809,예산읍 주교4리,35
340809,예산읍 주교5리,35
340755,예산읍 주교6리 석탑유익아파트,50
340809,예산읍 주교6리,35
340802,예산읍 주교7리,35
340808,예산읍 주교리,34
340805,예산읍 창소리,34
340809,예산읍 향천리,34
340800,예산읍,27
340931,고덕면 구만리,34
340932,고덕면 대천1리,35
340933,고덕면 대천2리,35
340934,고덕면 대천3리,35
340932,고덕면 대천리,34
340933,고덕면 몽곡리,34
340934,고덕면 사1리,33
340932,고덕면 사2리,33
340934,고덕면 사리,32
340935,고덕면 상궁리,34
340933,고덕면 상몽리,34
340935,고덕면 상장리,34
340932,고덕면 석곡1리,35
340931,고덕면 석곡2리,35
340931,고덕면 석곡3리,35
340932,고덕면 석곡리,34
340934,고덕면 오추리,34
340931,고덕면 용리,32
340935,고덕면 지곡리,34
340934,고덕면 호음리,34
340930,고덕면,27
340851,광시면 가덕리,34
340852,광시면 관음리,34
340853,광시면 광시리,34
340852,광시면 구례리,34
340853,광시면 노전리,34
340851,광시면 대리,32
340852,광시면 동산리,34
340852,광시면 마사리,34
340851,광시면 미곡리,34
340852,광시면 서초정리,36
340851,광시면 시목리,34
340852,광시면 신대리,34
340851,광시면 신흥리,34
340851,광시면 용두리,34
340853,광시면 운산리,34
340852,광시면 월송리,34
340853,광시면 은사리,34
340851,광시면 장신리,34
340852,광시면 장전리,34
340853,광시면 하장대리,36
340850,광시면,27
340811,대술면 궐곡리,34
340812,대술면 농리,32
340813,대술면 마전리,34
340812,대술면 방산리,34
340813,대술면 산정리,34
340812,대술면 상항리,34
340811,대술면 송석리,34
340813,대술면 시산리,34
340813,대술면 이티리,34
340811,대술면 장복리,34
340811,대술면 화산리,34
340812,대술면 화천리,34
340810,대술면,27
340841,대흥면 갈신리,34
340842,대흥면 교촌리,34
340843,대흥면 금곡리,34
340842,대흥면 노동리,34
340841,대흥면 대률리,34
340843,대흥면 대야리,34
340841,대흥면 동서리,34
340843,대흥면 상중리,34
340842,대흥면 손지리,34
340843,대흥면 송지리,34
340842,대흥면 신속리,34
340841,대흥면 지곡리,34
340843,대흥면 탄방리,34
340843,대흥면 하탄방리,36
340840,대흥면,27
340921,덕산면 광천리,34
340922,덕산면 낙상리,34
340921,덕산면 내라리,34
340922,덕산면 대동리,34
340921,덕산면 대치리,34
340922,덕산면 둔리,32
340922,덕산면 복당리,34
340923,덕산면 북문리,34
340924,덕산면 사동리,34
340921,덕산면 사천리,34
340924,덕산면 상가리,34
340924,덕산면 시량리,34
340924,덕산면 신평리,34
340924,덕산면 옥계리,34
340921,덕산면 외라리,34
340923,덕산면 읍내리,34
340920,덕산면,27
340941,봉산면 고도리,34
340942,봉산면 구암리,34
340941,봉산면 궁평리,34
340941,봉산면 금치리,34
340942,봉산면 당곡리,34
340942,봉산면 대지리,34
340941,봉산면 마교리,34
340943,봉산면 봉림리,34
340943,봉산면 사석리,34
340942,봉산면 시동리,34
340943,봉산면 옥전리,34
340941,봉산면 옹안리,34
340943,봉산면 하평리,34
340941,봉산면 화전리,34
340943,봉산면 효교리,34
340940,봉산면,27
340861,신암면 계촌리,34
340861,신암면 두곡리,34
340862,신암면 별리,32
340863,신암면 신종리,34
340863,신암면 신택리,34
340864,신암면 예림리,34
340862,신암면 오산리,34
340864,신암면 용궁리,34
340864,신암면 조곡리,34
340861,신암면 종경리,34
340864,신암면 중예리,34
340862,신암면 탄중리,34
340863,신암면 하평리,34
340860,신암면,27
340821,신양면 가지리,34
340822,신양면 귀곡리,34
340823,신양면 녹문리,34
340823,신양면 대덕리,34
340821,신양면 만사리,34
340823,신양면 무봉리,34
340822,신양면 불원리,34
340823,신양면 서계양리,36
340822,신양면 시왕리,34
340821,신양면 신양리,34
340821,신양면 여래미리,36
340822,신양면 연리,32
340821,신양면 죽천리,34
340823,신양면 차동리,34
340822,신양면 하천리,34
340823,신양면 황계리,34
340820,신양면,27
340911,오가면 내량리,34
340912,오가면 분천리,34
340913,오가면 신석리,34
340914,오가면 신원리,34
340913,오가면 신장리,34
340911,오가면 양막리,34
340915,오가면 역탑리,34
340914,오가면 오촌리,34
340911,오가면 원천리,34
340915,오가면 원평리,34
340913,오가면 월곡리,34
340912,오가면 좌방리,34
340910,오가면,27
340831,응봉면 건지화리,36
340831,응봉면 계정리,34
340831,응봉면 노화리,34
340832,응봉면 등촌리,34
340831,응봉면 송석리,34
340832,응봉면 신리,32
340832,응봉면 운곡리,34
340832,응봉면 입침리,34
340831,응봉면 주령리,34
340832,응봉면 증곡리,34
340831,응봉면 지석리,34
340832,응봉면 평촌리,34
340832,응봉면 후사리,34
340830,응봉면,27
345702,청양읍 벽천리 충남도립청양대학,51
345701,청양읍 청양군청,36
345800,청양읍 청양우체국,38
345801,청양읍 교월리,34
345802,청양읍 군량리,34
345803,청양읍 백천리,34
345803,청양읍 벽천리,34
345801,청양읍 송방리,34
345804,청양읍 읍내1리,35
345804,청양읍 읍내2리,35
345804,청양읍 읍내3리,35
345805,청양읍 읍내4리,35
345805,청양읍 읍내5리,35
345804,청양읍 읍내리,34
345802,청양읍 장승리,34
345802,청양읍 적누리,34
345802,청양읍 정좌리,34
345803,청양읍 청수리,34
345803,청양읍 학당리,34
345800,청양읍,27
345851,남양면 구룡리,34
345852,남양면 금정리,34
345853,남양면 대봉리,34
345853,남양면 매곡리,34
345851,남양면 백금리,34
345852,남양면 봉암리,34
345851,남양면 신왕리,34
345853,남양면 온암리,34
345852,남양면 온직리,34
345852,남양면 용두리,34
345851,남양면 용마리,34
345853,남양면 흥산리,34
345850,남양면,27
345891,대치면 개곡리,34
345891,대치면 광금리,34
345892,대치면 광대리,34
345891,대치면 구치리,34
345893,대치면 농소리,34
345892,대치면 대치리,34
345893,대치면 상갑리,34
345892,대치면 수석리,34
345893,대치면 시전리,34
345892,대치면 오룡리,34
345893,대치면 이화리,34
345891,대치면 작천리,34
345891,대치면 장곡리,34
345892,대치면 주정리,34
345891,대치면 탄정리,34
345893,대치면 형산리,34
345890,대치면,27
345861,목면 대평리,32
345862,목면 본의리,32
345862,목면 송암리,32
345861,목면 신흥리,32
345862,목면 안심리,32
345861,목면 지곡리,32
345861,목면 화양리,32
345860,목면,25
345881,비봉면 강정리,34
345882,비봉면 관산리,34
345882,비봉면 록평리,34
345881,비봉면 방한리,34
345882,비봉면 사점리,34
345882,비봉면 신원리,34
345881,비봉면 양사리,34
345881,비봉면 용천리,34
345882,비봉면 장재리,34
345882,비봉면 중묵리,34
345880,비봉면,27
345871,운곡면 광암리,34
345872,운곡면 모곡리,34
345871,운곡면 미량리,34
345871,운곡면 신대리,34
345871,운곡면 영양리,34
345872,운곡면 위라리,34
345871,운곡면 추광리,34
345872,운곡면 효제리,34
345872,운곡면 후덕리,34
345870,운곡면,27
345831,장평면 관현리,34
345831,장평면 구룡리,34
345833,장평면 도림리,34
345832,장평면 락지리,34
345833,장평면 미당리,34
345832,장평면 분향리,34
345833,장평면 은곡리,34
345833,장평면 적곡리,34
345831,장평면 죽림리,34
345832,장평면 중추리,34
345832,장평면 지천리,34
345831,장평면 화산리,34
345830,장평면,27
345811,정산면 광생리,34
345812,정산면 남천리,34
345811,정산면 내초리,34
345812,정산면 대박리,34
345811,정산면 덕성리,34
345813,정산면 마치리,34
345814,정산면 백곡리,34
345814,정산면 서정리,34
345812,정산면 송학리,34
345813,정산면 신덕리,34
345814,정산면 역촌리,34
345811,정산면 와촌리,34
345813,정산면 용두리,34
345813,정산면 천장리,34
345811,정산면 학암리,34
345812,정산면 해남리,34
345810,정산면,27
345841,청남면 내직리,34
345841,청남면 대흥리,34
345842,청남면 동강리,34
345841,청남면 상장리,34
345841,청남면 아산리,34
345842,청남면 왕진리,34
345841,청남면 인양리,34
345842,청남면 중산리,34
345841,청남면 지곡리,34
345842,청남면 천내리,34
345842,청남면 청소리,34
345840,청남면,27
345821,화성면 광평리,34
345821,화성면 구재리,34
345821,화성면 기덕리,34
345823,화성면 농암리,34
345821,화성면 매산리,34
345821,화성면 매평리,34
345821,화성면 산동리,34
345822,화성면 산정리,34
345823,화성면 수정리,34
345821,화성면 신정리,34
345823,화성면 용당리,34
345822,화성면 장계리,34
345823,화성면 장수리,34
345822,화성면 정자리,34
345822,화성면 합천리,34
345823,화성면 현암리,34
345822,화성면 화강리,34
345823,화성면 화암리,34
345820,화성면,27
357961,안면읍 승언1리,35
357961,안면읍 승언2리,35
357962,안면읍 승언3리,35
357962,안면읍 승언4리,35
357963,안면읍 승언5리,35
357963,안면읍 승언6리,35
357963,안면읍 승언7리,35
357963,안면읍 승언8리,35
357961,안면읍 승언리,34
357964,안면읍 신야리,34
357963,안면읍 정당리,34
357962,안면읍 중장1리,35
357962,안면읍 중장2리,35
357962,안면읍 중장3리,35
357964,안면읍 중장4리,35
357964,안면읍 중장5리,35
357964,안면읍 중장6리,35
357962,안면읍 중장리,34
357965,안면읍 창기리,34
357966,안면읍 황도리,34
357960,안면읍,27
357711,태안읍 청솔주공아파트,54
357701,태안읍 태안군청,36
357900,태안읍 태안우체국,38
357713,태안읍 평천리 평천휴먼시아아파트,65
357712,태안읍 해송파크빌아파트,44
357901,태안읍 남문1리,35
357901,태안읍 남문2리,35
357902,태안읍 남문3리,35
357902,태안읍 남문4리,35
357901,태안읍 남문리,34
357903,태안읍 남산리,34
357904,태안읍 도내리,34
357905,태안읍 동문1리,35
357905,태안읍 동문2리,35
357905,태안읍 동문3리,35
357906,태안읍 동문4리,35
357906,태안읍 동문5리,35
357905,태안읍 동문리,34
357903,태안읍 반곡리,34
357907,태안읍 삭선리,34
357904,태안읍 산후리,34
357908,태안읍 상옥리,34
357903,태안읍 송암리,34
357904,태안읍 어은리,34
357908,태안읍 인평1리,35
357904,태안읍 인평2리,35
357904,태안읍 인평3리,35
357908,태안읍 인평리,34
357907,태안읍 장산리,34
357908,태안읍 평천1리,35
357908,태안읍 평천2리,35
357903,태안읍 평천3리,35
357908,태안읍 평천리,34
357900,태안읍,27
357971,고남면 고남리,34
357972,고남면 누동리,34
357972,고남면 장곡리,34
357970,고남면,27
